data,dhw,irradiancia
2019-08-03 00:00:00+00:00,,41.84318592964824
2019-08-04 00:00:00+00:00,,26.74090662139219
2019-08-05 00:00:00+00:00,,15.894702341137123
2019-08-06 00:00:00+00:00,,29.746547770700634
2019-08-07 00:00:00+00:00,,30.830632279534107
2019-08-08 00:00:00+00:00,,39.18611584327087
2019-08-09 00:00:00+00:00,,38.65050586264656
2019-08-10 00:00:00+00:00,,40.571828282828285
2019-08-11 00:00:00+00:00,,43.5167462184874
2019-08-12 00:00:00+00:00,,40.36069463087248
2019-08-13 00:00:00+00:00,,35.43948717948718
2019-08-14 00:00:00+00:00,,39.97329313232831
2019-08-15 00:00:00+00:00,,25.812845070422537
2019-08-16 00:00:00+00:00,,42.270618729096995
2019-08-17 00:00:00+00:00,,41.797397260273975
2019-08-18 00:00:00+00:00,,45.21075711892797
2019-08-19 00:00:00+00:00,,46.196245791245794
2019-08-20 00:00:00+00:00,,44.46630872483221
2019-08-21 00:00:00+00:00,,35.15448666666666
